lexisOnTextAE-id	lexicalTextAE-span	lexisDic-id	Dic-id	PubMed-id	Registered	LastUpdated
lexisOnTextAE-id_138	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1005-1012	lexisDic-id_99	Dic-id_99	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_139	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1022-1035	lexisDic-id_100	Dic-id_100	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_140	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1039-1044	lexisDic-id_101	Dic-id_101	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_141	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1083-1093	lexisDic-id_102	Dic-id_102	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_142	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1100-1110	lexisDic-id_93	Dic-id_93	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_143	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1125-1133	lexisDic-id_103	Dic-id_103	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_144	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1137-1141	lexisDic-id_104	Dic-id_104	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_145	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1146-1150	lexisDic-id_105	Dic-id_105	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_146	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1152-1160	lexisDic-id_106	Dic-id_106	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_147	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1161-1170	lexisDic-id_107	Dic-id_107	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_148	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1196-1204	lexisDic-id_92	Dic-id_92	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_149	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1210-1226	lexisDic-id_108	Dic-id_108	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_150	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1242-1251	lexisDic-id_107	Dic-id_107	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_151	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1277-1285	lexisDic-id_106	Dic-id_106	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_152	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1286-1305	lexisDic-id_109	Dic-id_109	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_153	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1307-1337	lexisDic-id_110	Dic-id_110	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_154	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1344-1351	lexisDic-id_111	Dic-id_111	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_155	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1355-1366	lexisDic-id_112	Dic-id_112	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_156	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1380-1393	lexisDic-id_113	Dic-id_113	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_157	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1398-1404	lexisDic-id_114	Dic-id_114	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_158	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1412-1426	lexisDic-id_115	Dic-id_115	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_159	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1428-1433	lexisDic-id_116	Dic-id_116	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_160	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1495-1505	lexisDic-id_93	Dic-id_93	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_161	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1510-1517	lexisDic-id_117	Dic-id_117	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_162	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1553-1565	lexisDic-id_87	Dic-id_87	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_163	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1586-1594	lexisDic-id_95	Dic-id_95	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_164	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1598-1605	lexisDic-id_94	Dic-id_94	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_165	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1638-1642	lexisDic-id_118	Dic-id_118	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_166	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1658-1663	lexisDic-id_119	Dic-id_119	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_167	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1664-1668	lexisDic-id_120	Dic-id_120	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_168	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1683-1729	lexisDic-id_121	Dic-id_121	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_169	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1733-1742	lexisDic-id_122	Dic-id_122	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_170	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1803-1811	lexisDic-id_92	Dic-id_92	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_171	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1817-1822	lexisDic-id_41	Dic-id_41	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_172	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1823-1827	lexisDic-id_123	Dic-id_123	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_173	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1828-1832	lexisDic-id_124	Dic-id_124	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_174	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1836-1846	lexisDic-id_125	Dic-id_125	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_175	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1848-1862	lexisDic-id_126	Dic-id_126	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_176	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1865-1868	lexisDic-id_127	Dic-id_127	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_177	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1869-1873	lexisDic-id_128	Dic-id_128	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_178	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1875-1887	lexisDic-id_87	Dic-id_87	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_179	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1893-1907	lexisDic-id_88	Dic-id_88	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_180	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1909-1922	lexisDic-id_129	Dic-id_129	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_181	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1936-1947	lexisDic-id_130	Dic-id_130	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_182	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1948-1974	lexisDic-id_131	Dic-id_131	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_183	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1979-1984	lexisDic-id_132	Dic-id_132	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_184	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1986-1988	lexisDic-id_133	Dic-id_133	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_185	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1990-1992	lexisDic-id_134	Dic-id_134	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_186	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/1997-1999	lexisDic-id_135	Dic-id_135	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_187	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2017-2022	lexisDic-id_41	Dic-id_41	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_188	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2023-2028	lexisDic-id_136	Dic-id_136	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_189	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2030-2033	lexisDic-id_127	Dic-id_127	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_190	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2034-2038	lexisDic-id_128	Dic-id_128	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_191	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2043-2051	lexisDic-id_137	Dic-id_137	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_192	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2052-2059	lexisDic-id_5	Dic-id_5	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_193	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2060-2064	lexisDic-id_138	Dic-id_138	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_194	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2089-2098	lexisDic-id_122	Dic-id_122	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_195	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2100-2112	lexisDic-id_139	Dic-id_139	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_196	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2114-2137	lexisDic-id_140	Dic-id_140	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_197	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2139-2147	lexisDic-id_141	Dic-id_141	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_198	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2149-2163	lexisDic-id_142	Dic-id_142	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_199	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2165-2173	lexisDic-id_143	Dic-id_143	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_200	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2175-2183	lexisDic-id_144	Dic-id_144	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_201	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2188-2195	lexisDic-id_145	Dic-id_145	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_202	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2217-2228	lexisDic-id_146	Dic-id_146	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_203	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2233-2242	lexisDic-id_147	Dic-id_147	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_204	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2253-2258	lexisDic-id_119	Dic-id_119	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_205	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2259-2266	lexisDic-id_148	Dic-id_148	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_206	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2267-2274	lexisDic-id_149	Dic-id_149	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_207	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33524028/spans/2295-2303	lexisDic-id_92	Dic-id_92	33524028	2021-08-21	2021-09-19
lexisOnTextAE-id_208	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/104-115	lexisDic-id_150	Dic-id_150	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_209	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/117-121	lexisDic-id_151	Dic-id_151	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_210	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/134-140	lexisDic-id_152	Dic-id_152	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_211	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/141-146	lexisDic-id_153	Dic-id_153	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_212	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/148-150	lexisDic-id_154	Dic-id_154	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_213	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/150-151	lexisDic-id_155	Dic-id_155	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_214	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/166-185	lexisDic-id_156	Dic-id_156	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_215	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/187-192	lexisDic-id_157	Dic-id_157	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_216	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/198-203	lexisDic-id_158	Dic-id_158	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_217	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/204-209	lexisDic-id_156	Dic-id_156	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_218	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/218-224	lexisDic-id_159	Dic-id_159	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_219	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/246-258	lexisDic-id_160	Dic-id_160	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_220	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/269-277	lexisDic-id_161	Dic-id_161	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_221	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/281-292	lexisDic-id_162	Dic-id_162	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_222	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/302-306	lexisDic-id_163	Dic-id_163	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_223	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/327-332	lexisDic-id_157	Dic-id_157	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_224	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/345-357	lexisDic-id_160	Dic-id_160	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_225	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/366-375	lexisDic-id_164	Dic-id_164	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_226	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/380-394	lexisDic-id_165	Dic-id_165	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_227	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/398-402	lexisDic-id_166	Dic-id_166	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_228	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/404-413	lexisDic-id_167	Dic-id_167	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_229	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/414-421	lexisDic-id_168	Dic-id_168	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_230	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/425-432	lexisDic-id_169	Dic-id_169	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_231	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/433-438	lexisDic-id_157	Dic-id_157	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_232	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/439-451	lexisDic-id_170	Dic-id_170	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_233	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/455-463	lexisDic-id_171	Dic-id_171	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_234	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/464-471	lexisDic-id_172	Dic-id_172	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_235	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/489-499	lexisDic-id_173	Dic-id_173	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_236	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/500-507	lexisDic-id_174	Dic-id_174	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_237	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/509-520	lexisDic-id_175	Dic-id_175	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_238	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/521-528	lexisDic-id_176	Dic-id_176	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_239	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/567-572	lexisDic-id_157	Dic-id_157	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_240	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/573-585	lexisDic-id_170	Dic-id_170	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_241	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/594-601	lexisDic-id_172	Dic-id_172	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_242	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/607-615	lexisDic-id_177	Dic-id_177	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_243	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/616-622	lexisDic-id_178	Dic-id_178	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_244	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/624-635	lexisDic-id_179	Dic-id_179	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_245	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/637-649	lexisDic-id_180	Dic-id_180	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_246	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/650-658	lexisDic-id_181	Dic-id_181	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_247	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/664-684	lexisDic-id_182	Dic-id_182	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_248	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/688-694	lexisDic-id_183	Dic-id_183	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_249	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/700-710	lexisDic-id_184	Dic-id_184	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_250	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/714-718	lexisDic-id_185	Dic-id_185	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_251	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1647-1656	lexisDic-id_186	Dic-id_186	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_252	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1658-1662	lexisDic-id_166	Dic-id_166	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_253	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1664-1673	lexisDic-id_167	Dic-id_167	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_254	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1674-1681	lexisDic-id_168	Dic-id_168	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_255	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1685-1698	lexisDic-id_187	Dic-id_187	26938950	2021-08-21	2021-09-19
lexisOnTextAE-id_256	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1716-1736	lexisDic-id_188	Dic-id_188	26938950	2021-08-21	2021-09-19
