lexisGroup-id	lexisOnTextAE-id	Registered	LastUpdated
lexisGroup-id_621	lexisOnTextAE-id_3571	2021-10-13	
lexisGroup-id_621	lexisOnTextAE-id_3573	2021-10-13	
lexisGroup-id_621	lexisOnTextAE-id_3585	2021-10-13	
lexisGroup-id_621	lexisOnTextAE-id_3574	2021-10-13	
lexisGroup-id_621	lexisOnTextAE-id_3575	2021-10-13	
lexisGroup-id_621	lexisOnTextAE-id_3576	2021-10-13	
lexisGroup-id_621	lexisOnTextAE-id_3577	2021-10-13	
lexisGroup-id_621	lexisOnTextAE-id_3578	2021-10-13	
lexisGroup-id_621	lexisOnTextAE-id_3580	2021-10-13	
lexisGroup-id_621	lexisOnTextAE-id_3581	2021-10-13	
lexisGroup-id_621	lexisOnTextAE-id_3582	2021-10-13	
lexisGroup-id_621	lexisOnTextAE-id_3583	2021-10-13	
lexisGroup-id_621	lexisOnTextAE-id_3584	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3570	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3571	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3572	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3585	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3574	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3575	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3576	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3577	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3578	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3579	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3581	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3582	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3583	2021-10-13	
lexisGroup-id_622	lexisOnTextAE-id_3584	2021-10-13	
lexisGroup-id_623	lexisOnTextAE-id_3586	2021-10-13	
lexisGroup-id_623	lexisOnTextAE-id_3587	2021-10-13	
lexisGroup-id_623	lexisOnTextAE-id_3588	2021-10-13	
lexisGroup-id_623	lexisOnTextAE-id_3589	2021-10-13	
lexisGroup-id_623	lexisOnTextAE-id_3590	2021-10-13	
lexisGroup-id_623	lexisOnTextAE-id_3591	2021-10-13	
lexisGroup-id_623	lexisOnTextAE-id_3592	2021-10-13	
lexisGroup-id_623	lexisOnTextAE-id_3593	2021-10-13	
lexisGroup-id_623	lexisOnTextAE-id_3594	2021-10-13	
lexisGroup-id_623	lexisOnTextAE-id_3595	2021-10-13	
lexisGroup-id_623	lexisOnTextAE-id_3596	2021-10-13	
lexisGroup-id_623	lexisOnTextAE-id_3597	2021-10-13	
lexisGroup-id_624	lexisOnTextAE-id_3586	2021-10-13	
lexisGroup-id_624	lexisOnTextAE-id_3587	2021-10-13	
lexisGroup-id_624	lexisOnTextAE-id_3588	2021-10-13	
lexisGroup-id_624	lexisOnTextAE-id_3589	2021-10-13	
lexisGroup-id_624	lexisOnTextAE-id_3590	2021-10-13	
lexisGroup-id_624	lexisOnTextAE-id_3591	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3598	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3599	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3600	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3601	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3602	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3603	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3604	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3605	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3606	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3607	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3608	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3609	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3610	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3611	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3612	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3613	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3614	2021-10-13	
lexisGroup-id_625	lexisOnTextAE-id_3615	2021-10-13	
lexisGroup-id_626	lexisOnTextAE-id_3598	2021-10-13	
lexisGroup-id_626	lexisOnTextAE-id_3599	2021-10-13	
lexisGroup-id_626	lexisOnTextAE-id_3600	2021-10-13	
lexisGroup-id_627	lexisOnTextAE-id_3601	2021-10-13	
lexisGroup-id_627	lexisOnTextAE-id_3602	2021-10-13	
lexisGroup-id_627	lexisOnTextAE-id_3603	2021-10-13	
lexisGroup-id_627	lexisOnTextAE-id_3604	2021-10-13	
lexisGroup-id_627	lexisOnTextAE-id_3605	2021-10-13	
lexisGroup-id_627	lexisOnTextAE-id_3606	2021-10-13	
lexisGroup-id_627	lexisOnTextAE-id_3607	2021-10-13	
lexisGroup-id_627	lexisOnTextAE-id_3608	2021-10-13	
lexisGroup-id_627	lexisOnTextAE-id_3609	2021-10-13	
lexisGroup-id_627	lexisOnTextAE-id_3610	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3616	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3630	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3617	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3618	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3619	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3620	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3621	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3622	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3623	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3624	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3625	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3626	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3627	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3628	2021-10-13	
lexisGroup-id_628	lexisOnTextAE-id_3629	2021-10-13	
lexisGroup-id_629	lexisOnTextAE-id_3616	2021-10-13	
lexisGroup-id_629	lexisOnTextAE-id_3630	2021-10-13	
lexisGroup-id_629	lexisOnTextAE-id_3617	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3616	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3630	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3617	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3618	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3619	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3620	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3621	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3622	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3623	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3624	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3625	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3626	2021-10-13	
lexisGroup-id_630	lexisOnTextAE-id_3627	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3631	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3632	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3633	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3634	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3635	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3636	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3637	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3638	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3639	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3640	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3641	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3642	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3643	2021-10-13	
lexisGroup-id_631	lexisOnTextAE-id_3644	2021-10-13	
lexisGroup-id_632	lexisOnTextAE-id_3631	2021-10-13	
lexisGroup-id_632	lexisOnTextAE-id_3632	2021-10-13	
lexisGroup-id_632	lexisOnTextAE-id_3633	2021-10-13	
lexisGroup-id_632	lexisOnTextAE-id_3634	2021-10-13	
lexisGroup-id_632	lexisOnTextAE-id_3635	2021-10-13	
lexisGroup-id_632	lexisOnTextAE-id_3636	2021-10-13	
lexisGroup-id_633	lexisOnTextAE-id_3645	2021-10-13	
lexisGroup-id_633	lexisOnTextAE-id_3646	2021-10-13	
lexisGroup-id_633	lexisOnTextAE-id_3647	2021-10-13	
lexisGroup-id_634	lexisOnTextAE-id_3648	2021-10-13	
lexisGroup-id_634	lexisOnTextAE-id_3649	2021-10-13	
lexisGroup-id_634	lexisOnTextAE-id_3650	2021-10-13	
lexisGroup-id_634	lexisOnTextAE-id_3651	2021-10-13	
lexisGroup-id_634	lexisOnTextAE-id_3652	2021-10-13	
lexisGroup-id_634	lexisOnTextAE-id_3653	2021-10-13	
lexisGroup-id_634	lexisOnTextAE-id_3654	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3655	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3656	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3657	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3658	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3659	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3660	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3661	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3662	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3663	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3664	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3665	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3666	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3667	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3668	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3669	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3670	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3671	2021-10-13	
lexisGroup-id_635	lexisOnTextAE-id_3672	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3655	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3656	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3657	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3658	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3659	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3660	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3661	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3662	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3663	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3664	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3665	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3666	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3667	2021-10-13	
lexisGroup-id_636	lexisOnTextAE-id_3668	2021-10-13	
lexisGroup-id_637	lexisOnTextAE-id_3667	2021-10-13	
lexisGroup-id_637	lexisOnTextAE-id_3668	2021-10-13	
lexisGroup-id_637	lexisOnTextAE-id_3669	2021-10-13	
lexisGroup-id_637	lexisOnTextAE-id_3670	2021-10-13	
lexisGroup-id_637	lexisOnTextAE-id_3671	2021-10-13	
lexisGroup-id_637	lexisOnTextAE-id_3672	2021-10-13	
lexisGroup-id_638	lexisOnTextAE-id_3673	2021-10-13	
lexisGroup-id_638	lexisOnTextAE-id_3674	2021-10-13	
lexisGroup-id_638	lexisOnTextAE-id_3675	2021-10-13	
lexisGroup-id_638	lexisOnTextAE-id_3676	2021-10-13	
lexisGroup-id_638	lexisOnTextAE-id_3677	2021-10-13	
lexisGroup-id_638	lexisOnTextAE-id_3678	2021-10-13	
lexisGroup-id_639	lexisOnTextAE-id_3679	2021-10-13	
lexisGroup-id_639	lexisOnTextAE-id_3680	2021-10-13	
lexisGroup-id_639	lexisOnTextAE-id_3681	2021-10-13	
lexisGroup-id_639	lexisOnTextAE-id_3682	2021-10-13	
lexisGroup-id_639	lexisOnTextAE-id_3683	2021-10-13	
lexisGroup-id_639	lexisOnTextAE-id_3684	2021-10-13	
lexisGroup-id_639	lexisOnTextAE-id_3685	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3686	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3687	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3688	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3689	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3690	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3691	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3692	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3693	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3694	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3695	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3696	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3697	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3698	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3699	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3700	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3701	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3702	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3703	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3704	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3705	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3706	2021-10-13	
lexisGroup-id_640	lexisOnTextAE-id_3707	2021-10-13	
lexisGroup-id_641	lexisOnTextAE-id_3708	2021-10-13	
lexisGroup-id_641	lexisOnTextAE-id_3709	2021-10-13	
lexisGroup-id_641	lexisOnTextAE-id_3710	2021-10-13	
lexisGroup-id_641	lexisOnTextAE-id_3711	2021-10-13	
lexisGroup-id_641	lexisOnTextAE-id_3712	2021-10-13	
lexisGroup-id_641	lexisOnTextAE-id_3713	2021-10-13	
lexisGroup-id_641	lexisOnTextAE-id_3714	2021-10-13	
lexisGroup-id_641	lexisOnTextAE-id_3715	2021-10-13	
lexisGroup-id_641	lexisOnTextAE-id_3716	2021-10-13	
lexisGroup-id_641	lexisOnTextAE-id_3717	2021-10-13	
lexisGroup-id_641	lexisOnTextAE-id_3718	2021-10-13	
lexisGroup-id_642	lexisOnTextAE-id_3719	2021-10-13	
lexisGroup-id_642	lexisOnTextAE-id_3720	2021-10-13	
lexisGroup-id_642	lexisOnTextAE-id_3721	2021-10-13	
lexisGroup-id_642	lexisOnTextAE-id_3722	2021-10-13	
lexisGroup-id_642	lexisOnTextAE-id_3723	2021-10-13	
lexisGroup-id_642	lexisOnTextAE-id_3724	2021-10-13	
lexisGroup-id_643	lexisOnTextAE-id_3725	2021-10-13	
lexisGroup-id_643	lexisOnTextAE-id_3726	2021-10-13	
lexisGroup-id_643	lexisOnTextAE-id_3727	2021-10-13	
lexisGroup-id_643	lexisOnTextAE-id_3728	2021-10-13	
lexisGroup-id_643	lexisOnTextAE-id_3729	2021-10-13	
lexisGroup-id_643	lexisOnTextAE-id_3730	2021-10-13	
lexisGroup-id_643	lexisOnTextAE-id_3731	2021-10-13	
lexisGroup-id_644	lexisOnTextAE-id_3732	2021-10-13	
lexisGroup-id_644	lexisOnTextAE-id_3733	2021-10-13	
lexisGroup-id_644	lexisOnTextAE-id_3734	2021-10-13	
lexisGroup-id_644	lexisOnTextAE-id_3735	2021-10-13	
lexisGroup-id_644	lexisOnTextAE-id_3736	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3737	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3738	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3739	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3740	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3741	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3742	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3743	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3744	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3745	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3746	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3747	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3748	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3749	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3750	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3751	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3752	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3753	2021-10-13	
lexisGroup-id_645	lexisOnTextAE-id_3754	2021-10-13	
lexisGroup-id_646	lexisOnTextAE-id_3755	2021-10-13	
lexisGroup-id_646	lexisOnTextAE-id_3756	2021-10-13	
lexisGroup-id_646	lexisOnTextAE-id_3757	2021-10-13	
lexisGroup-id_646	lexisOnTextAE-id_3758	2021-10-13	
lexisGroup-id_646	lexisOnTextAE-id_3759	2021-10-13	
lexisGroup-id_646	lexisOnTextAE-id_3760	2021-10-13	
lexisGroup-id_646	lexisOnTextAE-id_3761	2021-10-13	
lexisGroup-id_646	lexisOnTextAE-id_3762	2021-10-13	
lexisGroup-id_646	lexisOnTextAE-id_3763	2021-10-13	
lexisGroup-id_646	lexisOnTextAE-id_3764	2021-10-13	
lexisGroup-id_646	lexisOnTextAE-id_3765	2021-10-13	
lexisGroup-id_647	lexisOnTextAE-id_3766	2021-10-13	
lexisGroup-id_647	lexisOnTextAE-id_3767	2021-10-13	
lexisGroup-id_647	lexisOnTextAE-id_3768	2021-10-13	
lexisGroup-id_647	lexisOnTextAE-id_3769	2021-10-13	
lexisGroup-id_647	lexisOnTextAE-id_3770	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3771	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3772	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3773	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3774	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3775	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3776	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3777	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3778	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3779	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3780	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3781	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3782	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3783	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3784	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3785	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3786	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3787	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3788	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3789	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3790	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3791	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3792	2021-10-13	
lexisGroup-id_648	lexisOnTextAE-id_3793	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3794	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3795	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3796	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3797	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3798	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3799	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3800	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3801	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3802	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3803	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3804	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3805	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3806	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3807	2021-10-13	
lexisGroup-id_649	lexisOnTextAE-id_3808	2021-10-13	
lexisGroup-id_650	lexisOnTextAE-id_3809	2021-10-13	
lexisGroup-id_650	lexisOnTextAE-id_3810	2021-10-13	
lexisGroup-id_650	lexisOnTextAE-id_3811	2021-10-13	
lexisGroup-id_650	lexisOnTextAE-id_3812	2021-10-13	
lexisGroup-id_650	lexisOnTextAE-id_3813	2021-10-13	
lexisGroup-id_651	lexisOnTextAE-id_3814	2021-10-13	
lexisGroup-id_651	lexisOnTextAE-id_3815	2021-10-13	
lexisGroup-id_651	lexisOnTextAE-id_3816	2021-10-13	
lexisGroup-id_651	lexisOnTextAE-id_3817	2021-10-13	
lexisGroup-id_651	lexisOnTextAE-id_3818	2021-10-13	
lexisGroup-id_651	lexisOnTextAE-id_3819	2021-10-13	
lexisGroup-id_651	lexisOnTextAE-id_3820	2021-10-13	
lexisGroup-id_651	lexisOnTextAE-id_3821	2021-10-13	
lexisGroup-id_651	lexisOnTextAE-id_3822	2021-10-13	
lexisGroup-id_651	lexisOnTextAE-id_3823	2021-10-13	
lexisGroup-id_651	lexisOnTextAE-id_3824	2021-10-13	
lexisGroup-id_652	lexisOnTextAE-id_3825	2021-10-13	
lexisGroup-id_652	lexisOnTextAE-id_3826	2021-10-13	
lexisGroup-id_652	lexisOnTextAE-id_3827	2021-10-13	
lexisGroup-id_652	lexisOnTextAE-id_3828	2021-10-13	
lexisGroup-id_652	lexisOnTextAE-id_3829	2021-10-13	
lexisGroup-id_652	lexisOnTextAE-id_3830	2021-10-13	
lexisGroup-id_652	lexisOnTextAE-id_3831	2021-10-13	
lexisGroup-id_652	lexisOnTextAE-id_3832	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3833	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3834	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3835	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3836	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3837	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3838	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3839	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3840	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3841	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3842	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3843	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3844	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3845	2021-10-13	
lexisGroup-id_653	lexisOnTextAE-id_3846	2021-10-13	
lexisGroup-id_654	lexisOnTextAE-id_3833	2021-10-13	
lexisGroup-id_654	lexisOnTextAE-id_3834	2021-10-13	
lexisGroup-id_654	lexisOnTextAE-id_3835	2021-10-13	
lexisGroup-id_654	lexisOnTextAE-id_3836	2021-10-13	
lexisGroup-id_654	lexisOnTextAE-id_3839	2021-10-13	
lexisGroup-id_654	lexisOnTextAE-id_3843	2021-10-13	
lexisGroup-id_654	lexisOnTextAE-id_3844	2021-10-13	
lexisGroup-id_654	lexisOnTextAE-id_3845	2021-10-13	
lexisGroup-id_654	lexisOnTextAE-id_3846	2021-10-13	
lexisGroup-id_655	lexisOnTextAE-id_3833	2021-10-13	
lexisGroup-id_655	lexisOnTextAE-id_3834	2021-10-13	
lexisGroup-id_655	lexisOnTextAE-id_3835	2021-10-13	
lexisGroup-id_655	lexisOnTextAE-id_3836	2021-10-13	
lexisGroup-id_655	lexisOnTextAE-id_3840	2021-10-13	
lexisGroup-id_655	lexisOnTextAE-id_3842	2021-10-13	
lexisGroup-id_655	lexisOnTextAE-id_3844	2021-10-13	
lexisGroup-id_655	lexisOnTextAE-id_3845	2021-10-13	
lexisGroup-id_655	lexisOnTextAE-id_3846	2021-10-13	
lexisGroup-id_656	lexisOnTextAE-id_3833	2021-10-13	
lexisGroup-id_656	lexisOnTextAE-id_3834	2021-10-13	
lexisGroup-id_656	lexisOnTextAE-id_3835	2021-10-13	
lexisGroup-id_656	lexisOnTextAE-id_3836	2021-10-13	
lexisGroup-id_656	lexisOnTextAE-id_3841	2021-10-13	
lexisGroup-id_656	lexisOnTextAE-id_3844	2021-10-13	
lexisGroup-id_656	lexisOnTextAE-id_3845	2021-10-13	
lexisGroup-id_656	lexisOnTextAE-id_3846	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3847	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3848	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3849	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3850	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3851	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3852	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3853	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3854	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3855	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3856	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3857	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3858	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3859	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3860	2021-10-13	
lexisGroup-id_657	lexisOnTextAE-id_3861	2021-10-13	
lexisGroup-id_658	lexisOnTextAE-id_3847	2021-10-13	
lexisGroup-id_658	lexisOnTextAE-id_3848	2021-10-13	
lexisGroup-id_658	lexisOnTextAE-id_3849	2021-10-13	
lexisGroup-id_658	lexisOnTextAE-id_3850	2021-10-13	
lexisGroup-id_658	lexisOnTextAE-id_3851	2021-10-13	
lexisGroup-id_658	lexisOnTextAE-id_3852	2021-10-13	
lexisGroup-id_658	lexisOnTextAE-id_3853	2021-10-13	
lexisGroup-id_658	lexisOnTextAE-id_3857	2021-10-13	
lexisGroup-id_659	lexisOnTextAE-id_3847	2021-10-13	
lexisGroup-id_659	lexisOnTextAE-id_3848	2021-10-13	
lexisGroup-id_659	lexisOnTextAE-id_3849	2021-10-13	
lexisGroup-id_659	lexisOnTextAE-id_3850	2021-10-13	
lexisGroup-id_659	lexisOnTextAE-id_3851	2021-10-13	
lexisGroup-id_659	lexisOnTextAE-id_3852	2021-10-13	
lexisGroup-id_659	lexisOnTextAE-id_3854	2021-10-13	
lexisGroup-id_659	lexisOnTextAE-id_3856	2021-10-13	
lexisGroup-id_660	lexisOnTextAE-id_3847	2021-10-13	
lexisGroup-id_660	lexisOnTextAE-id_3848	2021-10-13	
lexisGroup-id_660	lexisOnTextAE-id_3849	2021-10-13	
lexisGroup-id_660	lexisOnTextAE-id_3850	2021-10-13	
